timestamp,capacity_wh,power_watts,temperature_c,humidity_pct,cloud_cover_pct,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration_s,precipitation_mm,hour,day_of_week,month,day_of_year,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,capacity_wh_lag_1h,capacity_wh_lag_2h,capacity_wh_lag_3h,capacity_wh_lag_6h,capacity_wh_lag_12h,capacity_wh_lag_24h,capacity_wh_rolling_mean_6h,capacity_wh_rolling_std_6h,capacity_wh_rolling_mean_12h,capacity_wh_rolling_std_12h,capacity_wh_rolling_mean_24h,capacity_wh_rolling_std_24h,power_watts_rolling_mean_6h,power_watts_rolling_std_6h,power_watts_rolling_mean_12h,power_watts_rolling_std_12h,power_watts_rolling_mean_24h,power_watts_rolling_std_24h,capacity_change,capacity_next_hour
2025-10-22 21:00:00,160.0,0.0,10.6,92,100,0.0,0.0,0.0,0.0,0.0,21,2,10,295,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,160.0,160.0,160.0,160.0,272.0,160.0,160.0,0.0,201.33333333333334,56.44842108000375,188.66666666666666,47.87907473105295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
2025-10-22 22:00:00,160.0,0.0,11.1,91,99,0.0,0.0,0.0,0.0,0.0,22,2,10,295,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,160.0,160.0,160.0,160.0,288.0,160.0,160.0,0.0,190.66666666666666,50.34667693889105,188.66666666666666,47.87907473105295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
2025-10-22 23:00:00,160.0,0.0,11.1,91,96,0.0,0.0,0.0,0.0,0.0,23,2,10,295,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,160.0,160.0,160.0,160.0,288.0,160.0,160.0,0.0,180.0,40.43400908777526,188.66666666666666,47.87907473105295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
2025-10-23 00:00:00,160.0,0.0,10.6,94,100,0.0,0.0,0.0,0.0,0.0,0,3,10,296,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,160.0,160.0,160.0,160.0,272.0,160.0,160.0,0.0,170.66666666666666,28.40401166717643,188.66666666666666,47.87907473105295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
2025-10-23 01:00:00,160.0,0.0,11.1,90,100,0.0,0.0,0.0,0.0,0.0,1,3,10,296,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,160.0,160.0,160.0,160.0,256.0,160.0,160.0,0.0,162.66666666666666,9.237604307100518,188.66666666666666,47.87907473105295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
2025-10-23 02:00:00,160.0,0.0,11.1,90,100,0.0,0.0,0.0,0.0,0.0,2,3,10,296,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,160.0,160.0,160.0,160.0,192.0,160.0,160.0,0.0,160.0,0.0,188.66666666666666,47.87907473105295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
2025-10-23 03:00:00,160.0,0.0,11.5,89,100,0.0,0.0,0.0,0.0,0.0,3,3,10,296,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,160.0,160.0,160.0,160.0,160.0,160.0,160.0,0.0,160.0,0.0,188.66666666666666,47.87907473105295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
2025-10-23 04:00:00,160.0,0.0,12.0,89,100,0.0,0.0,0.0,0.0,0.0,4,3,10,296,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,160.0,160.0,160.0,160.0,160.0,160.0,160.0,0.0,160.0,0.0,188.66666666666666,47.87907473105295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
2025-10-23 05:00:00,160.0,0.0,12.2,91,100,0.0,0.0,0.0,0.0,0.0,5,3,10,296,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,160.0,160.0,160.0,160.0,160.0,160.0,160.0,0.0,160.0,0.0,188.66666666666666,47.87907473105295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
2025-10-23 06:00:00,160.0,0.0,11.9,95,100,0.0,0.0,0.0,0.0,5.0,6,3,10,296,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,160.0,160.0,160.0,160.0,160.0,160.0,160.0,0.0,160.0,0.0,188.66666666666666,47.87907473105295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
